101209_SN471_0053_A_20BRMABXX_HUEBNER,101209_SN471_0053_.1
110106_HWUSI-EAS1620_00027_62YRG_LANDTHALER,110106_HWUSI-EAS16.2
110106_HWUSI-EAS1620_00028_62YRG_LANDTHALER,110106_HWUSI-EAS16.1
110107_HWI-EAS244_0007_304BB_DIETERICH-RAJEWSKY,110107_HWI-EAS244_.1
110110_HWUSI-EAS1620_00029_62Y7J_DIETERICH-RAJEWSKY,110110_HWUSI-EAS16.1
110113_HWUSI-EAS1620_00030_62YPG_SELBACH,110113_HWUSI-EAS16.1
110114_SN303_0100_A_80G60ABXX_LANDTHALER,110114_SN303_0100_.1
110118_HWUSI-EAS1620_00031_62Y8E_CHEN-SELBACH,110118_HWUSI-EAS16.1
110119_SN471_0054_A_80FBLABXX_CHEN,110119_SN471_0054_.1
110121_HWUSI-EAS1620_00032_62Y89_CHEN,110121_HWUSI-EAS16.1
110125_HWUSI-EAS1620_00033_62M2B_MIXED,110125_HWUSI-EAS16.1
110127_HWUSI-EAS1620_00034_628EV_HUEBNER,110127_HWUSI-EAS16.1
110128_SN471_0055_A_80CGEABXX_HUEBNER,110128_SN471_0055_.1
110128_SN471_0056_B_80G59ABXX_HUEBNER,110128_SN471_0056_.1
110201_HWUSI-EAS1620_00035_62D6E_HUEBNER,110201_HWUSI-EAS16.1
110203_HWUSI-EAS1620_00036_62Y8H_LANDTHALER,110203_HWUSI-EAS16.1
110203_SN540_0061_A_80E9NABXX_CHEN,110203_SN540_0061_.1
110203_SN540_0062_B_80EAGABXX_CHEN,110203_SN540_0062_.1
110208_HWUSI-EAS1620_00037_62Y7A_CHEN,110208_HWUSI-EAS16.1
110211_HWUSI-EAS1620_00038_62Y8C_MIXED,110211_HWUSI-EAS16.1
110215_HWI-EAS244_0008_437RW_WANKER,110215_HWI-EAS244_.1
110215_SN303_0101_B_209WAABXX_{EXPERIMENT],110215_SN303_0101_.1
110216_HWUSI-EAS16.001,110216_HWUSI-EAS1620_00039_62Y7T_CHEN
110216_HWUSI-EAS1620_00039_62Y7T_CHEN,110216_HWUSI-EAS16.1
110217_HWI-EAS244_0009_3038R_SELBACH,110217_HWI-EAS244_.1
110222_HWUSI-EAS16.001,110222_HWUSI-EAS1620_00040_622W5_MIXED
110222_HWUSI-EAS1620_00040_622W5_MIXED,110222_HWUSI-EAS16.1
110225_SN471_0057_A_80G75ABXX_HUEBNER,110225_SN471_0057_.1
110225_SN471_0058_B_80EC1ABXX_HUEBNER,110225_SN471_0058_.1
110225_SN540_0063_A_80FKLABXX_RAJEWSKY,110225_SN540_0063_.1
110301_HWUSI-EAS16.001,110301_HWUSI-EAS1620_00041_62Y7D_LEWIN_CHEN
